StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:51:50.282487	1475657510.282487;00:00:00;00:00:00;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:51:50.282569	1475657510.282569;2016-10-05	11:51:51.284506	1475657511.284506;00:00:01;00:00:01;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:51:51.284634	1475657511.284634;2016-10-05	11:51:52.286579	1475657512.286579;00:00:01;00:00:02;10;49.9501;24.9377;50;50;0;0;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:51:52.286616	1475657512.286616;2016-10-05	11:51:53.288605	1475657513.288605;00:00:01;00:00:03;10;49.9501;33.2557;50;100;0;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:51:53.288642	1475657513.288642;2016-10-05	11:51:54.290591	1475657514.290591;00:00:01;00:00:04;10;49.9501;37.4158;50;150;0;0;150;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:51:54.290628	1475657514.290628;2016-10-05	11:51:55.293370	1475657515.293370;00:00:01;00:00:05;10;50.8982;40.1118;51;201;0;0;201;201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:51:55.293417	1475657515.293417;2016-10-05	11:51:56.295357	1475657516.295357;00:00:01;00:00:06;10;49.9501;41.7429;50;251;0;0;251;251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:51:56.295405	1475657516.295405;2016-10-05	11:51:57.296887	1475657517.296887;00:00:01;00:00:07;10;49.9501;42.9081;50;301;0;0;301;301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:51:57.296921	1475657517.296921;2016-10-05	11:51:58.298839	1475657518.298839;00:00:01;00:00:08;10;49.9501;43.782;50;351;0;0;351;351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:51:58.298878	1475657518.298878;2016-10-05	11:51:59.301217	1475657519.301217;00:00:01;00:00:09;10;49.9002;44.4617;50;401;0;0;401;401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:51:59.301266	1475657519.301266;2016-10-05	11:52:00.303413	1475657520.303413;00:00:01;00:00:10;10;49.9002;45.0055;50;451;0;0;451;451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:00.303447	1475657520.303447;2016-10-05	11:52:01.304432	1475657521.304432;00:00:01;00:00:11;10;50;45.4545;50;501;0;0;501;501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:01.304470	1475657521.304470;2016-10-05	11:52:02.305765	1475657522.305765;00:00:01;00:00:12;10;49.9501;45.825;50;551;0;0;551;551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:02.305804	1475657522.305804;2016-10-05	11:52:03.307940	1475657523.307940;00:00:01;00:00:13;10;49.9002;46.1385;50;601;0;0;601;601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:03.307975	1475657523.307975;2016-10-05	11:52:04.309001	1475657524.309001;00:00:01;00:00:14;10;49.9501;46.4105;50;651;0;0;651;651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:04.309038	1475657524.309038;2016-10-05	11:52:05.310723	1475657525.310723;00:00:01;00:00:15;10;50.9491;46.7097;51;702;0;0;702;702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:05.310772	1475657525.310772;2016-10-05	11:52:06.312292	1475657526.312292;00:00:01;00:00:16;10;49.9501;46.912;50;752;0;0;752;752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:06.312328	1475657526.312328;2016-10-05	11:52:07.312987	1475657527.312987;00:00:01;00:00:17;10;50;47.0906;50;802;0;0;802;802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:07.313021	1475657527.313021;2016-10-05	11:52:08.315337	1475657528.315337;00:00:01;00:00:18;10;49.9002;47.2467;50;852;0;0;852;852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:08.315395	1475657528.315395;2016-10-05	11:52:09.316316	1475657529.316316;00:00:01;00:00:19;10;50;47.3889;50;902;0;0;902;902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:09.316352	1475657529.316352;2016-10-05	11:52:10.317773	1475657530.317773;00:00:01;00:00:20;10;49.9501;47.5145;50;952;0;0;952;952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:10.317813	1475657530.317813;2016-10-05	11:52:11.319613	1475657531.319613;00:00:01;00:00:21;10;49.9501;47.6281;50;1002;0;0;1002;1002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:11.319649	1475657531.319649;2016-10-05	11:52:12.321436	1475657532.321436;00:00:01;00:00:22;10;49.9501;47.7336;50;1052;0;0;1052;1052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:12.321473	1475657532.321473;2016-10-05	11:52:13.323406	1475657533.323406;00:00:01;00:00:23;10;49.9501;47.8278;50;1102;0;0;1102;1102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:13.323455	1475657533.323455;2016-10-05	11:52:14.324924	1475657534.324924;00:00:01;00:00:24;10;49.9501;47.9142;50;1152;0;0;1152;1152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:14.324960	1475657534.324960;2016-10-05	11:52:15.326744	1475657535.326744;00:00:01;00:00:25;10;49.9501;47.9936;50;1202;0;0;1202;1202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:15.326777	1475657535.326777;2016-10-05	11:52:16.328355	1475657536.328355;00:00:01;00:00:26;10;49.9501;48.0688;50;1252;0;0;1252;1252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:16.328389	1475657536.328389;2016-10-05	11:52:17.328747	1475657537.328747;00:00:01;00:00:27;10;50;48.1384;50;1302;0;0;1302;1302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:17.328785	1475657537.328785;2016-10-05	11:52:18.331326	1475657538.331326;00:00:01;00:00:28;10;49.9002;48.2014;50;1352;0;0;1352;1352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:18.331399	1475657538.331399;2016-10-05	11:52:19.332379	1475657539.332379;00:00:01;00:00:29;10;51;48.296;51;1403;0;0;1403;1403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:19.332412	1475657539.332412;2016-10-05	11:52:20.333180	1475657540.333180;00:00:01;00:00:30;10;50;48.3511;50;1453;0;0;1453;1453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:20.333224	1475657540.333224;2016-10-05	11:52:21.334497	1475657541.334497;00:00:01;00:00:31;10;49.9501;48.4011;50;1503;0;0;1503;1503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:21.334535	1475657541.334535;2016-10-05	11:52:22.336813	1475657542.336813;00:00:01;00:00:32;10;49.9002;48.448;50;1553;0;0;1553;1553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:22.336847	1475657542.336847;2016-10-05	11:52:23.339325	1475657543.339325;00:00:01;00:00:33;10;49.9002;48.492;50;1603;0;0;1603;1603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:23.339391	1475657543.339391;2016-10-05	11:52:24.340571	1475657544.340571;00:00:01;00:00:34;10;49.9501;48.5334;50;1653;0;0;1653;1653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:24.340605	1475657544.340605;2016-10-05	11:52:25.342607	1475657545.342607;00:00:01;00:00:35;10;49.9002;48.5725;50;1703;0;0;1703;1703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:25.342644	1475657545.342644;2016-10-05	11:52:26.343612	1475657546.343612;00:00:01;00:00:36;10;50;48.6107;50;1753;0;0;1753;1753;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:26.343648	1475657546.343648;2016-10-05	11:52:27.344484	1475657547.344484;00:00:01;00:00:37;10;50;48.6469;50;1803;0;0;1803;1803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:27.344518	1475657547.344518;2016-10-05	11:52:28.345815	1475657548.345815;00:00:01;00:00:38;10;49.9501;48.6812;50;1853;0;0;1853;1853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:28.345850	1475657548.345850;2016-10-05	11:52:29.347784	1475657549.347784;00:00:01;00:00:39;10;49.9501;48.7124;50;1903;0;0;1903;1903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:29.347820	1475657549.347820;2016-10-05	11:52:30.349874	1475657550.349874;00:00:01;00:00:40;10;50.8982;48.7671;51;1954;0;0;1954;1954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:30.349908	1475657550.349908;2016-10-05	11:52:31.352328	1475657551.352328;00:00:01;00:00:41;10;49.9002;48.7947;50;2004;0;0;2004;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:31.352363	1475657551.352363;2016-10-05	11:52:32.352530	1475657552.352530;00:00:01;00:00:42;10;50;48.8222;50;2054;0;0;2054;2054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:32.352563	1475657552.352563;2016-10-05	11:52:33.354673	1475657553.354673;00:00:01;00:00:43;10;49.9002;48.8473;50;2104;0;0;2104;2104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:33.354712	1475657553.354712;2016-10-05	11:52:34.355745	1475657554.355745;00:00:01;00:00:44;10;49.9501;48.8724;50;2154;0;0;2154;2154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:34.355782	1475657554.355782;2016-10-05	11:52:35.357421	1475657555.357421;00:00:01;00:00:45;10;49.9501;48.8963;50;2204;0;0;2204;2204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:35.357454	1475657555.357454;2016-10-05	11:52:36.359169	1475657556.359169;00:00:01;00:00:46;10;49.9501;48.9181;50;2254;0;0;2254;2254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:36.359203	1475657556.359203;2016-10-05	11:52:37.359746	1475657557.359746;00:00:01;00:00:47;10;50;48.9401;50;2304;0;0;2304;2304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:37.359783	1475657557.359783;2016-10-05	11:52:38.362084	1475657558.362084;00:00:01;00:00:48;10;49.9002;48.9601;50;2354;0;0;2354;2354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281480	1475657510.281480;2016-10-05	11:52:38.362129	1475657558.362129;2016-10-05	11:52:39.363779	1475657559.363779;00:00:01;00:00:49;10;49.9501;48.9793;50;2404;0;0;2404;2404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
